,user_id,ab_group,session_id,session_start,session_end,session_date
14465,test_user_68702151,1,1,2023-12-01 15:54:32.496372,2023-12-01 17:58:56.517639,2023-12-01
14466,test_user_68702151,1,2,2023-12-05 15:36:17.324977,2023-12-05 15:37:59.016418,2023-12-05
14467,test_user_68702204,1,1,2023-12-08 18:58:30.822008,2023-12-08 18:58:34.931473,2023-12-08
14468,test_user_68702204,1,2,2023-12-08 19:46:14.923307,2023-12-08 19:47:14.890204,2023-12-08
14469,test_user_68702363,1,1,2023-12-03 15:35:35.696196,2023-12-03 15:37:37.658787,2023-12-03
14470,test_user_68702999,1,1,2023-12-02 21:00:57.573815,2023-12-02 21:21:58.485328,2023-12-02
14471,test_user_68702999,1,2,2023-12-03 16:08:49.969383,2023-12-03 16:10:13.410703,2023-12-03
14472,test_user_68704112,1,1,2023-12-01 00:20:12.000236,2023-12-01 00:21:04.171727,2023-12-01
14473,test_user_68704112,1,2,2023-12-01 03:31:33.158822,2023-12-01 03:36:46.173424,2023-12-01
14474,test_user_68706762,1,1,2023-12-02 20:56:24.910664,2023-12-02 20:57:49.191955,2023-12-02
14475,test_user_68708087,0,1,2023-12-02 23:31:11.922431,2023-12-02 23:32:19.642264,2023-12-02
14476,test_user_68708087,0,2,2023-12-04 07:57:16.419481,2023-12-04 07:57:57.658757,2023-12-04
14477,test_user_68708140,1,1,2023-12-01 01:55:34.543756,2023-12-01 04:06:09.693693,2023-12-01
14478,test_user_68708140,1,2,2023-12-01 15:59:15.309418,2023-12-01 17:31:04.187788,2023-12-01
14479,test_user_68708140,1,3,2023-12-02 09:43:31.854408,2023-12-02 10:19:20.153255,2023-12-02
14480,test_user_68708140,1,4,2023-12-05 14:37:33.167321,2023-12-05 14:42:49.822196,2023-12-05
14481,test_user_68708140,1,5,2023-12-06 15:13:16.110669,2023-12-06 15:13:55.935805,2023-12-06
14482,test_user_68708140,1,6,2023-12-07 03:49:23.676965,2023-12-07 05:02:38.898716,2023-12-07
14483,test_user_68708140,1,7,2023-12-07 16:31:47.850881,2023-12-07 16:31:57.640925,2023-12-07
14484,test_user_68708405,0,1,2023-12-10 06:48:52.318819,2023-12-10 06:52:53.487790,2023-12-10
14485,test_user_68708405,0,2,2023-12-12 09:02:48.615944,2023-12-12 09:27:50.649416,2023-12-12
14486,test_user_68708405,0,3,2023-12-13 09:19:15.129292,2023-12-13 09:50:02.468580,2023-12-13
14487,test_user_68709518,1,1,2023-12-02 20:49:31.726480,2023-12-02 20:49:31.806141,2023-12-02
14488,test_user_68709677,1,1,2023-12-01 03:21:38.793144,2023-12-01 03:22:31.603800,2023-12-01
14489,test_user_68709889,0,1,2023-12-01 03:17:02.551889,2023-12-01 04:12:07.722783,2023-12-01
14490,test_user_68709889,0,2,2023-12-04 08:21:10.734497,2023-12-04 09:18:16.700351,2023-12-04
14491,test_user_68710896,0,1,2023-12-06 16:00:55.890566,2023-12-06 16:01:04.234293,2023-12-06
14492,test_user_68711214,0,1,2023-12-10 20:02:02.477172,2023-12-10 20:12:54.130454,2023-12-10
14493,test_user_68711373,1,1,2023-12-01 00:56:30.837120,2023-12-01 00:56:39.845585,2023-12-01
14494,test_user_68711373,1,2,2023-12-01 16:25:34.855121,2023-12-01 16:25:57.802003,2023-12-01
14495,test_user_68711373,1,3,2023-12-01 17:30:25.859867,2023-12-01 17:42:35.701236,2023-12-01
14496,test_user_68711956,0,1,2023-12-02 22:16:09.113828,2023-12-02 23:06:13.305271,2023-12-02
14497,test_user_68711956,0,2,2023-12-08 20:04:48.537448,2023-12-08 20:28:44.243305,2023-12-08
14498,test_user_68711956,0,3,2023-12-10 21:00:48.054581,2023-12-10 21:02:57.745475,2023-12-10
14499,test_user_68711956,0,4,2023-12-10 21:56:18.671815,2023-12-10 21:58:13.187633,2023-12-10
14500,test_user_68711956,0,5,2023-12-13 19:38:30.924324,2023-12-13 19:43:38.280542,2023-12-13
14501,test_user_68712009,1,1,2023-12-02 10:14:07.286739,2023-12-02 10:14:08.231282,2023-12-02
14502,test_user_68712327,0,1,2023-12-03 15:06:45.005148,2023-12-03 15:06:49.584615,2023-12-03
14503,test_user_68712645,0,1,2023-12-01 02:15:45.382950,2023-12-01 02:20:54.384889,2023-12-01
14504,test_user_68712751,1,1,2023-12-01 01:57:34.355852,2023-12-01 01:57:34.355852,2023-12-01
14505,test_user_68713334,1,1,2023-12-01 04:59:46.176659,2023-12-01 05:04:05.528336,2023-12-01
14506,test_user_68713758,1,1,2023-12-01 00:51:27.385188,2023-12-01 00:51:38.957282,2023-12-01
14507,test_user_68714288,1,1,2023-12-01 00:51:11.435698,2023-12-01 00:56:37.329342,2023-12-01
14508,test_user_68714288,1,2,2023-12-01 01:36:06.698497,2023-12-01 01:36:55.799320,2023-12-01
14509,test_user_68714288,1,3,2023-12-01 02:19:19.742359,2023-12-01 02:40:07.767820,2023-12-01
14510,test_user_68714288,1,4,2023-12-01 16:24:08.063826,2023-12-01 16:24:26.789847,2023-12-01
14511,test_user_68714288,1,5,2023-12-05 13:42:05.528742,2023-12-05 14:02:47.843701,2023-12-05
14512,test_user_68714712,1,1,2023-12-01 04:49:10.893921,2023-12-01 04:51:00.603128,2023-12-01
14513,test_user_68715083,0,1,2023-12-01 00:01:04.901384,2023-12-01 00:01:38.569542,2023-12-01
14514,test_user_68715083,0,2,2023-12-01 00:31:54.532289,2023-12-01 01:28:43.436326,2023-12-01
14515,test_user_68715083,0,3,2023-12-01 02:55:09.264670,2023-12-01 02:55:09.264670,2023-12-01
14516,test_user_68715083,0,4,2023-12-01 05:00:55.732981,2023-12-01 05:01:17.740556,2023-12-01
14517,test_user_68715507,0,1,2023-12-02 21:42:10.705080,2023-12-02 21:42:59.187525,2023-12-02
14518,test_user_68715825,0,1,2023-12-01 02:34:43.769453,2023-12-01 02:37:23.276073,2023-12-01
14519,test_user_68715825,0,2,2023-12-01 03:48:32.530798,2023-12-01 03:54:19.613314,2023-12-01
14520,test_user_68715825,0,3,2023-12-01 04:42:06.366616,2023-12-01 04:42:06.484365,2023-12-01
14521,test_user_68715825,0,4,2023-12-01 05:18:53.635697,2023-12-01 05:19:04.906900,2023-12-01
14522,test_user_68715825,0,5,2023-12-01 16:51:44.270100,2023-12-01 17:16:26.185490,2023-12-01
14523,test_user_68715825,0,6,2023-12-02 07:33:39.782542,2023-12-02 07:33:54.321102,2023-12-02
14524,test_user_68715825,0,7,2023-12-02 09:18:15.455149,2023-12-02 09:51:32.160954,2023-12-02
14525,test_user_68715825,0,8,2023-12-02 20:34:54.930940,2023-12-02 20:37:18.452077,2023-12-02
14526,test_user_68715825,0,9,2023-12-02 21:18:16.733321,2023-12-02 22:01:21.083557,2023-12-02
14527,test_user_68715825,0,10,2023-12-03 15:13:07.223343,2023-12-03 15:28:48.649780,2023-12-03
14528,test_user_68715825,0,11,2023-12-04 07:36:50.503522,2023-12-04 07:55:41.778450,2023-12-04
14529,test_user_68715825,0,12,2023-12-08 19:33:24.701982,2023-12-08 19:37:40.128638,2023-12-08
14530,test_user_68715825,0,13,2023-12-09 12:56:04.143858,2023-12-09 13:08:58.289419,2023-12-09
14531,test_user_68715825,0,14,2023-12-09 13:55:01.304364,2023-12-09 13:55:06.699393,2023-12-09
14532,test_user_68715825,0,15,2023-12-10 20:54:27.416429,2023-12-10 20:55:04.386580,2023-12-10
14533,test_user_68715825,0,16,2023-12-11 18:33:21.156666,2023-12-11 18:33:54.530141,2023-12-11
14534,test_user_68715878,0,1,2023-12-02 21:31:35.596488,2023-12-02 21:32:35.415477,2023-12-02
14535,test_user_68715878,0,2,2023-12-02 22:08:02.612822,2023-12-02 22:32:31.173849,2023-12-02
14536,test_user_68715878,0,3,2023-12-02 23:08:17.784940,2023-12-02 23:09:17.624676,2023-12-02
14537,test_user_68715878,0,4,2023-12-03 15:31:42.030281,2023-12-03 15:32:33.887501,2023-12-03
14538,test_user_68716355,1,1,2023-12-09 11:55:30.732615,2023-12-09 11:56:10.077175,2023-12-09
14539,test_user_68716355,1,2,2023-12-09 14:01:04.822800,2023-12-09 14:01:53.927914,2023-12-09
14540,test_user_68718157,0,1,2023-12-13 19:19:57.278455,2023-12-13 19:20:04.345265,2023-12-13
14541,test_user_68718263,0,1,2023-12-01 00:38:54.149502,2023-12-01 00:40:28.463681,2023-12-01
14542,test_user_68718316,1,1,2023-12-01 03:04:12.936404,2023-12-01 03:04:59.822305,2023-12-01
14543,test_user_68719005,1,1,2023-12-01 00:01:03.193040,2023-12-01 00:02:39.633866,2023-12-01
14544,test_user_68719800,1,1,2023-12-01 01:13:39.599107,2023-12-01 01:14:24.106807,2023-12-01
14545,test_user_68719906,1,1,2023-12-01 17:39:41.041547,2023-12-01 17:51:01.564406,2023-12-01
14546,test_user_68720065,0,1,2023-12-01 02:10:01.464674,2023-12-01 02:10:22.426121,2023-12-01
14547,test_user_68720383,0,1,2023-12-06 15:45:40.581052,2023-12-06 15:47:14.387789,2023-12-06
14548,test_user_68720913,1,1,2023-12-01 00:38:00.969794,2023-12-01 00:49:19.261963,2023-12-01
14549,test_user_68720913,1,2,2023-12-01 01:40:00.704123,2023-12-01 01:40:21.710368,2023-12-01
14550,test_user_68721019,1,1,2023-12-01 00:10:00.007864,2023-12-01 00:10:18.697104,2023-12-01
14551,test_user_68721443,1,1,2023-12-01 00:00:40.517465,2023-12-01 00:03:04.465927,2023-12-01
14552,test_user_68721496,1,1,2023-12-01 00:41:29.604091,2023-12-01 00:41:29.604091,2023-12-01
14553,test_user_68721549,0,1,2023-12-01 00:16:10.954339,2023-12-01 00:16:11.000305,2023-12-01
14554,test_user_68721761,1,1,2023-12-01 00:07:25.277826,2023-12-01 00:51:28.809983,2023-12-01
14555,test_user_68721920,1,1,2023-12-01 00:56:18.557590,2023-12-01 01:05:00.970613,2023-12-01
14556,test_user_68721973,0,1,2023-12-01 00:00:03.821829,2023-12-01 00:01:41.067814,2023-12-01
14557,test_user_68722132,0,1,2023-12-01 00:06:20.606762,2023-12-01 00:07:24.939431,2023-12-01
14558,test_user_68722132,0,2,2023-12-01 00:39:48.019181,2023-12-01 00:39:58.705263,2023-12-01
14559,test_user_68722185,0,1,2023-12-01 00:00:02.465889,2023-12-01 00:18:57.071337,2023-12-01
14560,test_user_68722291,0,1,2023-12-01 00:00:15.546131,2023-12-01 00:00:38.457286,2023-12-01
14561,test_user_68722344,0,1,2023-12-01 00:00:06.246549,2023-12-01 00:00:30.475308,2023-12-01
14562,test_user_68722397,0,1,2023-12-01 00:03:56.739894,2023-12-01 00:04:42.667531,2023-12-01
14563,test_user_68722450,0,1,2023-12-01 00:04:15.442290,2023-12-01 00:06:21.570482,2023-12-01
14564,test_user_68722503,0,1,2023-12-01 00:04:21.150195,2023-12-01 00:16:37.487135,2023-12-01
14565,test_user_68722556,0,1,2023-12-01 00:06:09.217428,2023-12-01 01:17:55.227484,2023-12-01
14566,test_user_68722609,0,1,2023-12-01 00:07:57.665677,2023-12-01 00:11:25.543197,2023-12-01
14567,test_user_68722768,1,1,2023-12-01 00:09:31.192425,2023-12-01 00:10:52.700441,2023-12-01
14568,test_user_68722821,1,1,2023-12-01 00:09:34.583701,2023-12-01 00:32:20.399233,2023-12-01
14569,test_user_68722874,0,1,2023-12-01 00:09:55.891954,2023-12-01 00:14:33.256410,2023-12-01
14570,test_user_68722980,0,1,2023-12-01 00:11:37.740829,2023-12-01 00:17:55.127612,2023-12-01
14571,test_user_68723033,1,1,2023-12-01 00:21:43.178785,2023-12-01 00:23:20.481865,2023-12-01
14572,test_user_68723033,1,2,2023-12-01 03:24:53.078107,2023-12-01 03:25:02.480499,2023-12-01
14573,test_user_68723086,1,1,2023-12-01 00:22:49.025389,2023-12-01 00:35:33.197154,2023-12-01
14574,test_user_68723139,0,1,2023-12-01 00:23:34.743742,2023-12-01 00:32:35.592473,2023-12-01
14575,test_user_68723192,1,1,2023-12-01 00:26:25.619027,2023-12-01 01:19:24.998832,2023-12-01
14576,test_user_68723245,1,1,2023-12-01 00:28:01.281006,2023-12-01 02:04:13.164399,2023-12-01
14577,test_user_68723245,1,2,2023-12-01 16:07:19.939188,2023-12-01 16:08:54.789635,2023-12-01
14578,test_user_68723351,1,1,2023-12-01 00:30:52.712364,2023-12-01 00:32:08.555205,2023-12-01
14579,test_user_68723404,1,1,2023-12-01 00:31:18.141451,2023-12-01 00:32:28.426036,2023-12-01
14580,test_user_68723457,1,1,2023-12-01 00:34:29.351187,2023-12-01 00:35:27.243744,2023-12-01
14581,test_user_68723510,0,1,2023-12-01 00:36:05.820743,2023-12-01 00:37:20.979438,2023-12-01
14582,test_user_68723563,1,1,2023-12-01 00:37:19.953980,2023-12-01 00:47:45.828514,2023-12-01
14583,test_user_68723616,1,1,2023-12-01 00:38:12.532117,2023-12-01 00:41:57.683686,2023-12-01
14584,test_user_68723881,1,1,2023-12-01 00:49:04.997440,2023-12-01 00:53:48.726551,2023-12-01
14585,test_user_68723934,0,1,2023-12-01 00:49:05.683133,2023-12-01 00:50:07.147004,2023-12-01
14586,test_user_68723987,1,1,2023-12-01 00:49:34.230778,2023-12-01 00:49:45.834255,2023-12-01
14587,test_user_68724093,1,1,2023-12-01 00:52:01.987207,2023-12-01 01:42:24.978431,2023-12-01
14588,test_user_68724146,1,1,2023-12-01 00:53:34.826707,2023-12-01 02:18:14.219001,2023-12-01
14589,test_user_68724146,1,2,2023-12-01 03:06:57.788955,2023-12-01 03:32:12.671841,2023-12-01
14590,test_user_68724146,1,3,2023-12-01 04:51:20.834898,2023-12-01 05:18:29.133399,2023-12-01
14591,test_user_68724199,1,1,2023-12-01 00:53:41.676471,2023-12-01 01:15:42.960201,2023-12-01
14592,test_user_68724252,0,1,2023-12-01 00:54:02.094219,2023-12-01 00:57:36.429256,2023-12-01
14593,test_user_68724305,1,1,2023-12-01 00:54:06.577350,2023-12-01 00:57:02.530987,2023-12-01
14594,test_user_68724411,1,1,2023-12-01 00:56:12.698193,2023-12-01 01:27:08.086841,2023-12-01
14595,test_user_68724411,1,2,2023-12-01 03:33:28.044949,2023-12-01 03:33:38.156824,2023-12-01
14596,test_user_68724411,1,3,2023-12-07 01:43:43.253148,2023-12-07 01:45:25.705660,2023-12-07
14597,test_user_68724411,1,4,2023-12-07 03:44:21.463967,2023-12-07 03:44:29.487947,2023-12-07
14598,test_user_68724411,1,5,2023-12-10 06:30:14.137496,2023-12-10 06:30:47.457430,2023-12-10
14599,test_user_68724464,1,1,2023-12-01 00:56:08.675780,2023-12-01 00:59:50.139572,2023-12-01
14600,test_user_68724517,1,1,2023-12-01 00:56:46.634430,2023-12-01 01:01:48.626527,2023-12-01
14601,test_user_68724570,0,1,2023-12-01 00:58:46.917932,2023-12-01 00:59:45.376681,2023-12-01
14602,test_user_68724570,0,2,2023-12-01 01:42:26.462165,2023-12-01 01:44:39.289844,2023-12-01
14603,test_user_68724623,0,1,2023-12-01 01:00:19.733196,2023-12-01 01:02:21.543481,2023-12-01
14604,test_user_68724676,1,1,2023-12-01 01:00:54.995087,2023-12-01 01:04:48.446690,2023-12-01
14605,test_user_68724729,0,1,2023-12-01 01:01:00.548562,2023-12-01 01:12:32.547225,2023-12-01
14606,test_user_68724835,1,1,2023-12-01 01:04:06.334781,2023-12-01 01:05:26.653959,2023-12-01
14607,test_user_68724835,1,2,2023-12-01 01:53:15.505539,2023-12-01 01:53:15.505539,2023-12-01
14608,test_user_68725206,1,1,2023-12-01 01:07:37.999765,2023-12-01 01:08:49.265109,2023-12-01
14609,test_user_68725206,1,2,2023-12-01 03:20:14.771649,2023-12-01 03:44:28.402179,2023-12-01
14610,test_user_68725206,1,3,2023-12-07 01:51:38.887130,2023-12-07 01:52:41.607991,2023-12-07
14611,test_user_68725259,1,1,2023-12-01 01:07:37.668839,2023-12-01 01:30:10.991799,2023-12-01
14612,test_user_68725259,1,2,2023-12-01 02:56:49.926228,2023-12-01 02:56:57.188362,2023-12-01
14613,test_user_68725259,1,3,2023-12-01 03:33:17.839269,2023-12-01 04:13:10.213196,2023-12-01
14614,test_user_68725312,0,1,2023-12-01 01:07:39.719007,2023-12-01 01:14:45.713074,2023-12-01
14615,test_user_68725365,0,1,2023-12-01 01:12:43.896251,2023-12-01 01:13:48.531916,2023-12-01
14616,test_user_68725365,0,2,2023-12-01 04:54:24.878452,2023-12-01 04:54:33.453444,2023-12-01
14617,test_user_68725418,0,1,2023-12-01 01:14:52.788248,2023-12-01 01:18:17.757374,2023-12-01
14618,test_user_68725471,1,1,2023-12-01 01:16:42.967657,2023-12-01 01:17:54.740039,2023-12-01
14619,test_user_68725524,1,1,2023-12-01 01:18:39.318318,2023-12-01 01:44:23.891087,2023-12-01
14620,test_user_68725524,1,2,2023-12-01 02:16:21.670366,2023-12-01 02:16:42.078045,2023-12-01
14621,test_user_68725789,0,1,2023-12-01 01:19:53.406518,2023-12-01 01:24:40.455271,2023-12-01
14622,test_user_68725948,1,1,2023-12-01 01:23:19.970458,2023-12-01 01:24:25.558980,2023-12-01
14623,test_user_68726001,0,1,2023-12-01 01:33:10.982250,2023-12-01 01:39:39.984635,2023-12-01
14624,test_user_68726054,0,1,2023-12-01 01:33:16.104115,2023-12-01 01:35:42.646562,2023-12-01
14625,test_user_68726213,1,1,2023-12-01 01:35:49.864101,2023-12-01 02:06:56.555986,2023-12-01
14626,test_user_68726319,1,1,2023-12-01 01:37:31.981846,2023-12-01 01:38:55.697097,2023-12-01
14627,test_user_68726372,1,1,2023-12-01 01:40:32.243094,2023-12-01 01:55:43.513195,2023-12-01
14628,test_user_68726425,1,1,2023-12-01 01:43:11.145262,2023-12-01 02:12:58.980856,2023-12-01
14629,test_user_68726478,0,1,2023-12-01 01:45:30.123169,2023-12-01 02:31:18.213362,2023-12-01
14630,test_user_68726584,1,1,2023-12-01 01:46:46.403220,2023-12-01 02:03:45.585369,2023-12-01
14631,test_user_68726637,1,1,2023-12-01 01:48:25.071901,2023-12-01 01:48:54.052345,2023-12-01
14632,test_user_68726690,1,1,2023-12-01 01:48:46.429121,2023-12-01 01:51:11.851311,2023-12-01
14633,test_user_68726849,0,1,2023-12-01 01:50:32.471609,2023-12-01 01:51:21.251330,2023-12-01
14634,test_user_68726902,1,1,2023-12-01 01:50:51.918223,2023-12-01 01:54:08.183134,2023-12-01
14635,test_user_68726955,0,1,2023-12-01 01:51:18.704857,2023-12-01 02:07:50.585285,2023-12-01
14636,test_user_68727008,0,1,2023-12-01 01:52:26.683311,2023-12-01 01:53:07.278914,2023-12-01
14637,test_user_68727061,1,1,2023-12-01 01:52:34.337000,2023-12-01 01:57:49.026585,2023-12-01
14638,test_user_68727220,0,1,2023-12-01 01:54:08.002560,2023-12-01 02:03:21.926072,2023-12-01
14639,test_user_68727273,1,1,2023-12-01 01:54:18.352298,2023-12-01 02:04:17.737969,2023-12-01
14640,test_user_68727326,0,1,2023-12-01 01:54:42.833282,2023-12-01 02:16:21.654554,2023-12-01
14641,test_user_68727326,0,2,2023-12-01 04:25:36.824089,2023-12-01 04:25:42.425674,2023-12-01
14642,test_user_68727326,0,3,2023-12-01 05:17:44.634835,2023-12-01 05:19:15.498355,2023-12-01
14643,test_user_68727379,0,1,2023-12-01 01:57:19.124138,2023-12-01 01:58:09.524029,2023-12-01
14644,test_user_68727432,0,1,2023-12-01 01:57:55.085937,2023-12-01 02:04:11.432013,2023-12-01
14645,test_user_68727485,0,1,2023-12-01 02:02:09.408983,2023-12-01 02:03:00.923031,2023-12-01
14646,test_user_68727538,1,1,2023-12-01 02:02:15.784080,2023-12-01 02:54:24.102501,2023-12-01
14647,test_user_68727644,1,1,2023-12-01 02:08:38.219831,2023-12-01 02:20:20.072712,2023-12-01
14648,test_user_68727697,0,1,2023-12-01 02:10:42.031024,2023-12-01 02:13:15.170402,2023-12-01
14649,test_user_68727750,0,1,2023-12-01 02:14:15.780222,2023-12-01 02:16:27.810288,2023-12-01
14650,test_user_68727803,1,1,2023-12-01 02:15:09.267760,2023-12-01 02:25:00.626248,2023-12-01
14651,test_user_68727856,0,1,2023-12-01 02:15:25.233570,2023-12-01 02:21:22.601216,2023-12-01
14652,test_user_68727962,1,1,2023-12-01 02:17:29.601460,2023-12-01 02:32:49.135449,2023-12-01
14653,test_user_68728015,0,1,2023-12-01 02:17:44.736475,2023-12-01 02:19:15.799863,2023-12-01
14654,test_user_68728068,0,1,2023-12-01 02:17:49.505064,2023-12-01 02:59:14.942168,2023-12-01
14655,test_user_68728121,0,1,2023-12-01 02:23:07.077782,2023-12-01 03:20:23.464412,2023-12-01
14656,test_user_68728174,1,1,2023-12-01 02:24:21.704875,2023-12-01 02:28:00.814829,2023-12-01
14657,test_user_68728227,1,1,2023-12-01 02:24:51.325936,2023-12-01 02:25:48.661490,2023-12-01
14658,test_user_68728333,0,1,2023-12-01 02:26:54.933104,2023-12-01 02:31:31.724842,2023-12-01
14659,test_user_68728386,1,1,2023-12-01 02:26:59.781280,2023-12-01 02:31:56.485857,2023-12-01
14660,test_user_68728439,1,1,2023-12-01 02:30:15.415609,2023-12-01 02:32:07.383649,2023-12-01
14661,test_user_68728492,1,1,2023-12-01 02:30:18.005704,2023-12-01 02:31:33.952782,2023-12-01
14662,test_user_68728651,0,1,2023-12-01 02:31:40.429469,2023-12-01 02:32:42.134408,2023-12-01
14663,test_user_68728704,1,1,2023-12-01 02:36:22.852629,2023-12-01 02:40:46.951922,2023-12-01
14664,test_user_68728757,1,1,2023-12-01 02:37:07.408742,2023-12-01 02:42:36.360707,2023-12-01
14665,test_user_68728810,0,1,2023-12-01 02:38:00.265918,2023-12-01 02:58:28.149416,2023-12-01
14666,test_user_68728916,0,1,2023-12-01 02:39:11.486438,2023-12-01 02:40:50.059483,2023-12-01
14667,test_user_68729128,1,1,2023-12-01 02:40:58.723562,2023-12-01 02:43:14.067658,2023-12-01
14668,test_user_68729181,1,1,2023-12-01 02:44:44.610992,2023-12-01 02:51:10.516508,2023-12-01
14669,test_user_68729234,0,1,2023-12-01 02:45:41.799504,2023-12-01 02:56:53.196668,2023-12-01
14670,test_user_68729287,0,1,2023-12-01 02:46:17.042585,2023-12-01 02:47:03.812064,2023-12-01
14671,test_user_68729287,0,2,2023-12-04 08:04:47.052590,2023-12-04 08:05:58.040649,2023-12-04
14672,test_user_68729393,0,1,2023-12-01 02:46:59.642214,2023-12-01 02:49:58.445952,2023-12-01
14673,test_user_68729446,1,1,2023-12-01 02:48:17.807588,2023-12-01 03:53:34.006172,2023-12-01
14674,test_user_68729499,0,1,2023-12-01 02:48:45.234921,2023-12-01 02:49:24.384379,2023-12-01
14675,test_user_68729552,0,1,2023-12-01 02:49:24.158189,2023-12-01 02:50:26.234114,2023-12-01
14676,test_user_68729605,0,1,2023-12-01 02:50:56.946913,2023-12-01 02:53:56.099545,2023-12-01
14677,test_user_68729658,1,1,2023-12-01 02:52:40.409322,2023-12-01 03:20:16.323855,2023-12-01
14678,test_user_68729658,1,2,2023-12-01 04:12:58.655431,2023-12-01 04:18:57.264694,2023-12-01
14679,test_user_68729764,1,1,2023-12-01 02:53:24.263309,2023-12-01 02:53:42.382743,2023-12-01
14680,test_user_68729817,1,1,2023-12-01 02:53:51.462365,2023-12-01 02:57:16.908939,2023-12-01
14681,test_user_68729870,0,1,2023-12-01 02:53:57.344684,2023-12-01 03:01:58.529920,2023-12-01
14682,test_user_68730029,1,1,2023-12-01 03:00:57.213289,2023-12-01 03:39:12.618662,2023-12-01
14683,test_user_68730241,1,1,2023-12-01 03:06:14.288161,2023-12-01 03:06:41.496871,2023-12-01
14684,test_user_68730347,1,1,2023-12-01 03:15:15.767866,2023-12-01 03:36:01.171969,2023-12-01
14685,test_user_68730400,1,1,2023-12-01 03:15:26.814149,2023-12-01 03:18:51.193893,2023-12-01
14686,test_user_68730453,1,1,2023-12-01 03:16:54.039634,2023-12-01 03:31:46.667888,2023-12-01
14687,test_user_68730506,0,1,2023-12-01 03:17:40.227627,2023-12-01 03:24:02.381891,2023-12-01
14688,test_user_68730559,1,1,2023-12-01 03:19:36.813509,2023-12-01 03:19:43.640833,2023-12-01
14689,test_user_68730824,1,1,2023-12-01 03:26:09.796308,2023-12-01 03:31:16.996683,2023-12-01
14690,test_user_68730877,0,1,2023-12-01 03:26:44.676065,2023-12-01 03:31:09.867973,2023-12-01
14691,test_user_68730983,1,1,2023-12-01 03:28:19.032525,2023-12-01 03:31:07.806076,2023-12-01
14692,test_user_68731036,0,1,2023-12-01 03:29:22.250618,2023-12-01 03:33:39.419962,2023-12-01
14693,test_user_68731089,1,1,2023-12-01 03:31:30.664729,2023-12-01 03:41:16.037608,2023-12-01
14694,test_user_68731195,0,1,2023-12-01 03:41:15.101292,2023-12-01 03:55:27.990598,2023-12-01
14695,test_user_68731248,1,1,2023-12-01 03:41:28.662514,2023-12-01 03:42:59.284661,2023-12-01
14696,test_user_68731301,1,1,2023-12-01 03:44:23.800912,2023-12-01 03:50:31.106313,2023-12-01
14697,test_user_68731407,1,1,2023-12-01 03:47:01.711801,2023-12-01 03:50:44.111792,2023-12-01
14698,test_user_68731460,1,1,2023-12-01 03:50:38.605074,2023-12-01 03:54:27.697492,2023-12-01
14699,test_user_68731566,0,1,2023-12-01 03:52:27.642493,2023-12-01 03:52:46.132059,2023-12-01
14700,test_user_68731778,1,1,2023-12-01 03:55:35.765586,2023-12-01 04:17:14.842184,2023-12-01
14701,test_user_68731831,0,1,2023-12-01 03:56:45.478971,2023-12-01 04:00:24.744607,2023-12-01
14702,test_user_68731884,0,1,2023-12-01 03:57:52.548135,2023-12-01 04:03:51.937952,2023-12-01
14703,test_user_68731937,1,1,2023-12-01 03:58:28.567815,2023-12-01 04:04:21.226374,2023-12-01
14704,test_user_68731990,0,1,2023-12-01 03:58:45.458275,2023-12-01 04:00:52.255843,2023-12-01
14705,test_user_68732043,1,1,2023-12-01 03:59:54.638905,2023-12-01 04:01:35.912952,2023-12-01
14706,test_user_68732043,1,2,2023-12-01 04:57:51.131017,2023-12-01 04:58:06.818551,2023-12-01
14707,test_user_68732043,1,3,2023-12-02 09:31:45.282905,2023-12-02 09:44:49.430138,2023-12-02
14708,test_user_68732096,0,1,2023-12-01 04:03:03.152774,2023-12-01 04:06:36.806075,2023-12-01
14709,test_user_68732149,1,1,2023-12-01 04:06:29.354198,2023-12-01 04:18:04.597789,2023-12-01
14710,test_user_68732255,0,1,2023-12-01 04:11:08.451384,2023-12-01 04:11:37.537661,2023-12-01
14711,test_user_68732308,1,1,2023-12-01 04:12:24.703715,2023-12-01 04:15:43.794601,2023-12-01
14712,test_user_68732361,0,1,2023-12-01 04:12:50.939820,2023-12-01 04:16:31.356287,2023-12-01
14713,test_user_68732467,0,1,2023-12-01 04:21:14.986695,2023-12-01 04:21:55.267519,2023-12-01
14714,test_user_68732520,0,1,2023-12-01 04:23:14.235275,2023-12-01 04:43:36.632289,2023-12-01
14715,test_user_68732573,0,1,2023-12-01 04:25:02.625387,2023-12-01 04:29:25.993524,2023-12-01
14716,test_user_68732679,1,1,2023-12-01 04:25:37.425930,2023-12-01 04:32:49.216196,2023-12-01
14717,test_user_68732732,0,1,2023-12-01 04:25:50.716873,2023-12-01 04:42:50.667829,2023-12-01
14718,test_user_68732785,1,1,2023-12-01 04:28:02.305553,2023-12-01 04:39:02.246040,2023-12-01
14719,test_user_68732785,1,2,2023-12-01 05:12:57.428955,2023-12-01 05:13:14.430058,2023-12-01
14720,test_user_68732838,0,1,2023-12-01 04:30:22.902117,2023-12-01 04:33:09.417757,2023-12-01
14721,test_user_68732891,0,1,2023-12-01 04:31:46.020103,2023-12-01 04:41:44.962414,2023-12-01
14722,test_user_68732997,1,1,2023-12-01 04:36:28.545441,2023-12-01 04:51:38.721524,2023-12-01
